x,y,isovist,a_index
42.20799999999999,11.507,3.140958e8,0.78567505
42.35199999999999,11.507,3.1409584e8,0.78552246
42.495999999999995,11.507,3.1409578e8,0.7854004
42.63999999999999,11.507,3.1409578e8,0.7854767
42.78399999999999,11.507,3.140958e8,0.7849426
42.928,11.507,3.1409574e8,0.7854767
43.07199999999999,11.507,3.1409574e8,0.7854309
43.215999999999994,11.507,3.140958e8,0.7854767
43.35999999999999,11.507,3.1409578e8,0.78590393
43.50399999999999,11.507,3.140958e8,0.7854309
43.647999999999996,11.507,3.1409578e8,0.78523254
43.79199999999999,11.507,3.140958e8,0.78552246
43.93599999999999,11.507,3.1409578e8,0.78500366
44.07999999999999,11.507,3.140958e8,0.78530884
16.144,11.614,3.140958e8,0.7855377
16.288,11.614,3.140958e8,0.78530884
17.008,11.614,3.1409578e8,0.7853012
17.152,11.614,3.1409574e8,0.7854538
17.296,11.614,3.1409578e8,0.78536224
17.439999999999998,11.614,3.1409578e8,0.7852783
17.584,11.614,3.1409578e8,0.7852783
17.727999999999998,11.614,3.140958e8,0.7853317
17.872,11.614,3.140958e8,0.78531647
18.016,11.614,3.140958e8,0.78523254
18.16,11.614,3.1409574e8,0.7852936
18.304,11.614,3.1409578e8,0.7854309
18.448,11.614,3.140958e8,0.7853699
18.592,11.614,3.140958e8,0.7852936
18.736,11.614,3.140958e8,0.78531647
18.88,11.614,3.1409574e8,0.7855301
19.024,11.614,3.140958e8,0.78554535
19.168,11.614,3.140958e8,0.7856369
19.311999999999998,11.614,3.140958e8,0.7854996
19.456,11.614,3.140958e8,0.785614
19.599999999999998,11.614,3.140958e8,0.78551483
19.744,11.614,3.1409578e8,0.7852249
19.887999999999998,11.614,3.140958e8,0.78554535
20.032,11.614,3.1409574e8,0.78544617
20.176,11.614,3.1409584e8,0.78541565
21.04,11.614,3.1409574e8,0.7853241
21.183999999999997,11.614,3.1409578e8,0.7853546
21.328,11.614,3.1409584e8,0.78567505
21.471999999999998,11.614,3.1409584e8,0.78533936
